coach_type,phase,section,task
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - 95 Square Cabling for Mainline
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Body Framework repairs
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Commode Handles Overhaul
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,QC,Bodywork & Attachments (Excl. Interior Trim) - Complete Coach Strip
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Convert E-3 to Sleeper (Body steel work)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Electrical Conduits - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Exterior Steps Inspect and overhaul
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Paint Works,Bodywork & Attachments (Excl. Interior Trim) - External Signs and Decals
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Fit Communication system Speakers
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Fit New floor plates at end
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Fit New Pillars (500mm) L/H or R/H
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Fit New Pillars Full size
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Fit New Side Steps - Entrance
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Fit New Spark plates Toilet Floor
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Gangway Plate Overhaul
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Gangway Plate Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Glass (200 x 200) for emergency & fire ext
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Glass Exit/Entrance Side Door (Including rubber)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Paint Works,Bodywork & Attachments (Excl. Interior Trim) - Grit Blast Body Shell and u/f equipment
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Gummies Rubber Diaphragms - New (Including Steel Plates)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Gummies Rubber Diaphragms - Overhaul (Renew Rubbers Repair Steel Plates)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Inter Coach Connectors (Recepticals)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Interior Lighting new (Kit)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Jumper Cables Complete New
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - LT Rewiring
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Main Buss Junction & Receptical Boxes - Fit New
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Main DB Complete
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Maxi Repairs
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Midi Repairs (Refer CR 001)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Mini Repairs (Refer CR 001)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Monsoon Ventilators Renew (Rotating type)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Paint Works,Bodywork & Attachments (Excl. Interior Trim) - Paint Coach and auto coat complete
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Plate Patch Destination (2.5mm x 125mm x 625mm)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Plate Patch Sole bar (6mm x 135mm x 600mm)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Paint Works,Bodywork & Attachments (Excl. Interior Trim) - Plate Stencil (2.5mm x 125mm x 800mm)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Remove Asbetos (Interior and Exterior) If Applicable
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Renew Card Clip big
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Renew Card Clip small
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Renew Commode Handles
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Renew Corrugated Metal Floor
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Roof Modification for Lights and Air-conditioning
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Rust Repair Gutters
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Rust Repairs Body (Side and ends)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Rust Repairs Roof
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Paint Works,Bodywork & Attachments (Excl. Interior Trim) - Stencilling
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Testing & Commissioning,Bodywork & Attachments (Excl. Interior Trim) - Vehicle Compliance (To Pass Structure Gauge)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,QC,Bodywork & Attachments (Excl. Interior Trim) - Water Test Coaches Exterior
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Window mainline drop MKIV Aperture Conversion
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Windows Mainline Drop MKIV - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,"Bodywork & Attachments (Excl. Interior Trim) - Windows Mainline Toilet Half Drop (Toilet,Shower) - Renew"
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Axle Boxes (Adaptor) Examine/Repair
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Axle Boxes Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Bogie Central Bearing Assembly examine
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Bogie Overhaul
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Bolster Central Flat and Vertical sleeve Liners Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Double Webb Spring Cub - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Earth Straps
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Fit New Anchor bolts
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Fit New Swing hanger
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Pedestal Liners - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Safety Loops
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Side Friction
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Snubbers Houdaille - Refurbish
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Snubbers Houdaille - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,"Bogies - Springs Class 6'9"" Bogies Bolster New"
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,"Bogies - Springs Class 6'9"" Bogies Equalising Beam New"
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Springs Class 7' Bogies Bolster New
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Springs Class 7' Bogies Equalising Beam New
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Bogies - Springs Test & Refurbish
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Compartment Sliding door complete - Refurbish
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,"Doors - DB, Broom & Compartment Doors - Renew"
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Door Controllers - Renew - (vestibule door)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Door Stops - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Doors Hinged Int. Overhaul
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Doors Hinged Spring Loaded - Renew Hinge
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Fit New Shower Door - Internal
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Fit New Weather Strip
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Fit yale locks to vestibule Doors
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,"Doors - Indicator Lock Toilet, Shower Door - Renew"
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Lock Mortice Private -Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,"Doors - Lock Toilet, shower, Communication Door Comp. - Renew"
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Lock Vestibule side door complete with Striking plates - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Locks Overhaul
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Mainline Sliding Door End LH;RH (electronic controlled)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Renew door kick plate
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Renew Vestibule Exit Door (Including new Window & Rubber)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Repair Vestibule Exit Door (Including new Window & Rubber)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Sill plate-End door Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Sill plate-Exit Door - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Doors - Toilet and Shower External Door - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Testing & Commissioning,General - Assemble Coach Complete & Stationary Functional test
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Testing & Commissioning,General - Test Coach Under Working Conditions & Road Certificate
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Testing & Commissioning,General - Weighing of coach
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Heating & Ventilation - Air Conditiong Booster fan -Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Heating & Ventilation - Air Conditiong Frame & Condenser -Renew (Fit to Under Frame)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Structural,Heating & Ventilation - Air Conditioning Installation Kit - Brackets New
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Heating & Ventilation - Air Conditioning Installation Kit - New
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Heating & Ventilation - Air Conditioning unit - Renew (Fit to Roof Interior)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Heating & Ventilation - Ceiling Ventilator Grill powder coat overhaul
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Heating & Ventilation - Ceiling Ventilator Grill renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Testing & Commissioning,Heating & Ventilation - Inspect and Test Air Conditioning
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Electrical,Heating & Ventilation - Low Level Limit Switches (For Water and Waste Tanks)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Heating & Ventilation - Renew Ventilator Grill Sleeve
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Body side & Ceiling Insulation
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,BUP,Interior Trim/Fittings- Bogie Pin Cover Plate
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Compartment Equipment
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Structural,Interior Trim/Fittings- Convert E-3 to Sleeper
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Corridor Equipment
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Cupboard Bedding Equipment
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Cupboard Broom Equipment
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Cupboard Electrical Equipment
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Cupboard Fire Extinguisher Equipment
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Paint Works,Interior Trim/Fittings- Decal Renew (All Interior)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Drain Casting
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Fire Extinguisher station (Strap & Partition)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Floor Repairs (Marley & Flashing only)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Floor Repairs (Wood)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Formica Ceilings & Coves Complete - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Formica Comparments and Corridor - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Formica Side & End Panels Complete - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Formica Toilet Cubicle complete - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Formica/Panelling Shower Cubicle Complete - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Modify Toilet Compartment (Wood) to fit new toilet system
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Passenger Parcel Racks - New
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Passenger Parcel Racks - Refurbish
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Portable back and Seat - Refurbish
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Rebuild Shower Compartment (Wood & Plastic Cubicle)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Rebuild Sleeper Compartment (Wood)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Rebuild Toilet Compartment (Wood)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,"Interior Trim/Fittings- Renew Aluminium Mouldings (Sides, Ends) & (Compartments, corridors)"
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Renew Aluminium Mouldings roof (All Types)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Renew Floors Complete (Including Marley & Flashing)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Repair Portable back and Seat Frames
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Repair Trimming Frames (All type)
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Shower & Dressing area Floor Pan - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Shower & Dressing Room Equipment
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Tables in Compartments - Refurbish
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Toilet Equipment
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Toilet Floor Pan - Renew
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Top Bunks - Refurbish
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Coach Build,Interior Trim/Fittings- Tread Plates
"Staff Book Off (Lounge, Kitchen, Sleeper)",Completion,Paint Works,Interior Trim/Fittings- Warning Notices (All Interior)
